Color,Gillian Armstrong,28,132,44,241,Richard Roxburgh,1000,1508689,Drama|Romance,Tom Wilkinson,Oscar and Lucinda,5648,2004,Clive Russell,2,australia|church|glass|inheritance|wager,http://www.imdb.com/title/tt0119843/?ref_=fn_tt_tt_1,50,English,USA,R,16000000,1997,653,6.700000,2.350000,329
Color,Christian Alvart,219,108,22,61,Dennis Quaid,12000,10326062,Action|Horror|Mystery|Sci-Fi|Thriller,Norman Reedus,Pandorum,121432,14127,Eddie Rouse,0,future|mission|space|spaceship|survival,http://www.imdb.com/title/tt1188729/?ref_=fn_tt_tt_1,310,English,Germany,R,33000000,2009,2000,6.800000,2.350000,10000
Color,Chris Columbus,253,106,0,1000,Adam Sandler,22000,78747585,Action|Animation|Comedy|Sci-Fi,Peter Dinklage,Pixels,89770,35367,Josh Gad,0,alien|arcade game|chase|driving in reverse|video gamer,http://www.imdb.com/title/tt2120120/?ref_=fn_tt_tt_1,342,English,USA,PG-13,88000000,2015,11000,5.600000,2.350000,39000
Color,Tim Burton,230,119,13000,567,Estella Warren,1000,180011740,Action|Adventure|Sci-Fi|Thriller,Cary-Hiroyuki Tagawa,Planet of the Apes,177725,2776,Erick Avari,0,astronaut|cage|planet|wilhelm scream|year 2029,http://www.imdb.com/title/tt0133152/?ref_=fn_tt_tt_1,1368,English,USA,PG-13,100000000,2001,658,5.700000,2.350000,0
Color,Gus Van Sant,242,106,835,363,Hal Holbrook,13000,7556708,Drama,Matt Damon,Promised Land,30284,14544,Terry Kinney,1,corporate greed|corporation|natural gas|salesman|small town,http://www.imdb.com/title/tt2091473/?ref_=fn_tt_tt_1,102,English,USA,R,15000000,2012,826,6.600000,1.850000,10000
Color,Michael Mann,357,140,0,1000,Christian Bale,40000,97030725,Biography|Crime|Drama|History|Romance,Johnny Depp,Public Enemies,230931,64599,Stephen Graham,1,1930s|bank|celebrity criminal|fbi|public enemy number one,http://www.imdb.com/title/tt1152836/?ref_=fn_tt_tt_1,585,English,USA,R,100000000,2009,23000,7.000000,2.350000,0
Color,Jean-Jacques Annaud,62,100,218,91,Everett McGill,581,0,Adventure|Drama|History,Rae Dawn Chong,Quest for Fire,16281,931,Gary Schwartz,0,fire|prehistoric times|primitiv|tribe|trio,htttp://www.imdb.com/title/tt0082484/?ref_=fn_tt_tt_1,96,None,Canada,R,12500000,1981,201,7.400000,2.350000,0
Color,Sean McNamara,46,103,80,782,Rebecca De Mornay,1000,10411980,Family|Music|Romance,Oliver James,Raise Your Voice,22649,4676,Jason Ritter,0,music school|scholarship|small town|stage fright|three word title,http://www.imdb.com/title/tt0361696/?ref_=fn_tt_tt_1,212,English,USA,PG,15000000,2004,872,5.900000,2.350000,1000
Color,Jerry Jameson,32,119,5,249,Jason Robards,521,7000000,Action|Adventure|Drama|Thriller,M. Emmet Walsh,Raise the Titanic,2933,1883,Anne Archer,0,military|mineral|ocean|ship|titanic,http://www.imdb.com/title/tt0081400/?ref_=fn_tt_tt_1,70,English,UK,PG,36000000,1980,372,4.700000,2.350000,328
Color,Werner Herzog,198,120,0,294,Toby Huss,23000,5484375,Adventure|Biography|Drama|War,Christian Bale,Rescue Dawn,84641,24270,François Chau,0,bombing|guard|jungle|laos|prisoner,http://www.imdb.com/title/tt0462504/?ref_=fn_tt_tt_1,205,English,USA,PG-13,10000000,2006,342,7.300000,1.850000,0
Color,Peter Medak,30,100,34,541,Michael Wincott,10000,3275585,Action|Crime|Drama|Thriller,Gary Oldman,Romeo Is Bleeding,10735,13160,Lena Olin,1,detective|police|protection|russian|sergeant,http://www.imdb.com/title/tt0107983/?ref_=fn_tt_tt_1,88,English,UK,R,11500000,1993,721,6.600000,1.850000,561
Color,David Schwimmer,168,100,0,231,Iddo Goldberg,427,5998971,Comedy|Romance|Sport,Dylan Moran,Run Fatboy Run,58509,1022,India de Beaufort,0,blister|gym|marathon|training|wedding,http://www.imdb.com/title/tt0425413/?ref_=fn_tt_tt_1,143,English,UK,PG-13,0,2007,269,6.600000,2.350000,0
Color,Steven Spielberg,219,169,14000,13000,Vin Diesel,15000,216119491,Action|Drama|War,Tom Hanks,Saving Private Ryan,881236,44998,Matt Damon,2,army|invasion|killed in action|normandy|soldier,http://www.imdb.com/title/tt0120815/?ref_=fn_tt_tt_1,2277,English,USA,R,70000000,1998,14000,8.600000,1.850000,22000
Color,David Fincher,216,127,21000,360,Brad Pitt,11000,100125340,Crime|Drama|Mystery|Thriller,Morgan Freeman,Se7en ,1023511,22678,Reg E. Cathey,0,detective|police partner|serial killer|serial murder|seven deadly sins,http://www.imdb.com/title/tt0114369/?ref_=fn_tt_tt_1,1080,English,USA,R,33000000,1995,11000,8.600000,2.350000,39000
Color,Guy Ritchie,415,128,0,727,Eddie Marsan,21000,209019489,Action|Adventure|Crime|Mystery|Thriller,Robert Downey Jr.,Sherlock Holmes,477300,23996,Robert Maillet,3,black magic|bridge construction|professor moriarty|scotland yard inspector|sherlock holmes,http://www.imdb.com/title/tt0988045/?ref_=fn_tt_tt_1,621,English,USA,PG-13,90000000,2009,979,7.600000,1.850000,20000
Color,Brian Koppelman,116,90,34,506,David Costabile,966,4360548,Comedy|Drama|Romance,Jenna Fischer,Solitary Man,13371,2661,Richard Schiff,7,aging|hdtv|high definition television|love|marriage,http://www.imdb.com/title/tt1294213/?ref_=fn_tt_tt_1,60,English,USA,R,15000000,2009,681,6.400000,1.850000,0
Color,Stewart Hendler,167,101,10,472,Margo Harshman,1000,11956207,Horror|Mystery,Julian Morris,Sorority Row,24012,3142,Rumer Willis,2,prank gone wrong|scantily clad female|shotgun|sorority house|stabbed in the neck,http://www.imdb.com/title/tt1232783/?ref_=fn_tt_tt_1,126,English,USA,R,16000000,2009,668,5.100000,2.350000,0
Color,Malcolm D. Lee,88,100,92,706,Sean Hayes,1000,12081447,Comedy|Drama|Music,Bernie Mac,Soul Men,7794,4103,Mike Epps,2,band|masturbation|reunion|singer|tribute,http://www.imdb.com/title/tt1111948/?ref_=fn_tt_tt_1,25,English,USA,R,0,2008,760,6.500000,2.350000,866
Color,Theodore Melfi,275,102,51,360,Naomi Watts,13000,44134898,Comedy|Drama,Bill Murray,St Vincent,72803,20330,Reg E. Cathey,3,bullying|grumpy old man|school presentation|stroke|stroke recovery,http://www.imdb.com/title/tt2170593/?ref_=fn_tt_tt_1,171,English,USA,PG-13,13000000,2014,6000,7.300000,1.850000,33000
Color,Rob Minkoff,101,84,50,692,Nathan Lane,979,140015224,Adventure|Comedy|Family|Fantasy,Chazz Palminteri,Stuart Little,94172,3382,Jeffrey Jones,0,box office hit|cat|first part|mouse|orphanage,http://www.imdb.com/title/tt0164912/?ref_=fn_tt_tt_1,179,English,Germany,PG,133000000,1999,886,5.900000,1.850000,0
Color,Timothy Björklund,33,74,0,719,Kelsey Grammer,886,6491350,Animation|Comedy|Family|Fantasy|Musical,Nathan Lane,Teachers Pet,1231,5139,Jerry Stiller,0,dog|florida|mad scientist|school|teacher,http://www.imdb.com/title/tt0350194/?ref_=fn_tt_tt_1,26,English,USA,PG,10000000,2004,808,5.800000,1.850000,49
Color,James Cameron,210,153,0,539,Jenette Goldstein,780,204843350,Action|Sci-Fi,Joe Morton,Terminator 2 Judgment Day,744891,2829,S. Epatha Merkerson,0,future|liquid metal|multiple cameos|sexy woman|time travel,http://www.imdb.com/title/tt0103064/?ref_=fn_tt_tt_1,983,English,USA,R,102000000,1991,604,8.500000,2.350000,13000
Color,Barry Sonnenfeld,55,99,188,436,Raul Julia,1000,113502246,Comedy|Fantasy,Anjelica Huston,The Addams Family,96607,3696,Carel Struycken,0,accountant|loan shark|macabre|uncle|uncle fester,http://www.imdb.com/title/tt0101272/?ref_=fn_tt_tt_1,125,English,USA,PG-13,38000000,1991,1000,6.800000,1.850000,5000
Color,Mark Herman,185,94,39,18,Sheila Hancock,77,9030581,Drama|War,Richard Johnson,The Boy in the Striped Pajamas,132386,156,Cara Horgan,0,boy|fence|jew|nazis|poison gas,http://www.imdb.com/title/tt0914798/?ref_=fn_tt_tt_1,398,English,UK,PG-13,12500000,2008,32,7.800000,1.850000,38000
Color,Marcus Dunstan,147,82,87,444,Johanna Braddy,1000,6842058,Action|Horror|Thriller,Daniel Sharman,The Collection,36029,3818,Lee Tergesen,0,booby trap|brainwashing|mercenary|serial killer|trap,http://www.imdb.com/title/tt1748227/?ref_=fn_tt_tt_1,99,English,USA,R,10000000,2012,581,6.100000,2.350000,14000
Color,Ulu Grosbard,54,106,22,613,Treat Williams,2000,13376506,Drama,Alexa PenaVega,The Deep End of the Ocean,10413,4327,Jonathan Jackson,1,basketball|boy|italian|kidnapping a child|reunion,http://www.imdb.com/title/tt0120646/?ref_=fn_tt_tt_1,111,English,USA,PG-13,40000000,1999,642,6.300000,1.850000,579
Color,Ulu Grosbard,54,106,22,613,Treat Williams,2000,13376506,Drama,Alexa PenaVega,The Deep End of the Ocean,10413,4327,Jonathan Jackson,1,basketball|boy|italian|kidnapping a child|reunion,http://www.imdb.com/title/tt0120646/?ref_=fn_tt_tt_1,111,English,USA,PG-13,40000000,1999,642,6.300000,1.850000,579
Color,Martin Scorsese,352,151,17000,1000,Matt Damon,29000,132373442,Crime|Drama|Thriller,Leonardo DiCaprio,The Departed,873649,45648,Ray Winstone,0,boston|mole|police|undercover|undercover cop,http://www.imdb.com/title/tt0407887/?ref_=fn_tt_tt_1,2054,English,USA,R,90000000,2006,13000,8.500000,2.350000,29000
Color,Michael Hoffman,83,109,97,355,Embeth Davidtz,13000,14060950,Drama,Gabriel Millman,The Emperors Club,14354,14347,Rob Morrow,1,classroom|fund raising|headmaster|reunion|roman,http://www.imdb.com/title/tt0283530/?ref_=fn_tt_tt_1,139,English,USA,PG-13,12500000,2002,795,6.900000,1.850000,0
Color,Hugh Wilson,50,103,37,452,Elizabeth Berkley,944,105444419,Comedy,Stockard Channing,The First Wives Club,31817,3143,Stephen Collins,3,cult film|female therapist|revenge|revenge motive|therapy session,http://www.imdb.com/title/tt0116313/?ref_=fn_tt_tt_1,117,English,USA,PG,26000000,1996,893,6.200000,1.850000,0
Color,Abel Ferrara,48,99,220,599,Vincent Gallo,812,1227324,Crime|Drama,Isabella Rossellini,The Funeral,6921,3337,Gretchen Mol,3,1930s|madness|murder|new york city|violence,http://www.imdb.com/title/tt0116378/?ref_=fn_tt_tt_1,48,English,USA,R,12500000,1996,787,6.600000,1.850000,344
Color,David Fincher,517,158,21000,585,Goran Visnjic,18000,102515793,Crime|Drama|Mystery|Thriller,Robin Wright,The Girl with the Dragon Tattoo,330152,20388,Joely Richardson,1,computer hacker|hacker|investigation|journalist|punk,http://www.imdb.com/title/tt1568346/?ref_=fn_tt_tt_1,632,English,USA,R,90000000,2011,1000,7.800000,2.350000,54000
Color,Rob Minkoff,122,88,50,441,Rachael Harris,691,75817994,Comedy|Family|Fantasy|Horror|Mystery,Marsha Thomason,The Haunted Mansion,32049,2622,Marc John Jefferies,0,arachnophobia|crystal ball|ghost|haunted house|thunderstorm,http://www.imdb.com/title/tt0338094/?ref_=fn_tt_tt_1,179,English,USA,PG,90000000,2003,569,4.900000,2.350000,988
Color,Gary Trousdale,80,91,21,542,Jason Alexander,2000,100117603,Animation|Drama|Family|Musical|Romance,Demi Moore,The Hunchback of Notre Dame,102933,4842,Bill Fagerbakke,0,15th century|cathedral|gypsy|paris|victor hugo,http://www.imdb.com/title/tt0116583/?ref_=fn_tt_tt_1,230,English,USA,G,100000000,1996,700,6.900000,1.780000,0
Color,John McTiernan,104,135,323,495,Jeffrey Jones,826,122012643,Action|Adventure|Thriller,Scott Glenn,The Hunt for Red October,143696,2575,Courtney B. Vance,1,analyst|defection|navy|soviet submarine|submarine,http://www.imdb.com/title/tt0099810/?ref_=fn_tt_tt_1,241,English,USA,PG,30000000,1990,692,7.600000,2.350000,0
Color,Kathryn Bigelow,388,131,0,383,Christian Camargo,10000,15700000,Drama|History|Thriller|War,Jeremy Renner,The Hurt Locker,332065,11114,Brian Geraghty,0,army|bomb|dangerous job|death|iraq,http://www.imdb.com/title/tt0887912/?ref_=fn_tt_tt_1,876,English,USA,R,15000000,2008,602,7.600000,1.850000,16000
Color,Oliver Parker,104,97,32,692,Tom Wilkinson,14000,8378141,Comedy|Drama|Romance,Colin Firth,The Importance of Being Earnest,18966,16502,Rupert Everett,5,comedy of manners|false identity|farce|love|period drama,http://www.imdb.com/title/tt0278500/?ref_=fn_tt_tt_1,141,English,UK,PG,15000000,2002,1000,6.900000,2.350000,0
Color,J.A. Bayona,371,114,171,284,Geraldine Chaplin,6000,18996755,Drama|Thriller,Naomi Watts,The Impossible,145270,7099,Oaklee Pendergast,0,christmas|resort|thailand|tourist|tsunami,http://www.imdb.com/title/tt1649419/?ref_=fn_tt_tt_1,322,English,Spain,PG-13,45000000,2012,382,7.600000,2.350000,54000
Black and Mary Lambert,Mary Lambert,49,105,52,275,Susan Ward,477,5217498,Drama|Mystery|Thriller,Matthew Settle,The In Crowd,3668,2312,A.J. Buckley,4,clique|country club|female protagonist|lip gloss|title directed by female,http://www.imdb.com/title/tt0163676/?ref_=fn_tt_tt_1,85,English,USA,PG-13,15000000,2000,397,4.600000,1.850000,157
Color,Sydney Pollack,227,128,521,249,George Harris,591,72515360,Crime|Mystery|Thriller,Curtiss Cook,The Interpreter,86152,2100,Michael Wright,1,african|assassination|dialect|interpreter|threat,http://www.imdb.com/title/tt0373926/?ref_=fn_tt_tt_1,411,Aboriginal,UK,PG-13,80000000,2005,249,6.400000,2.350000,0
Color,Michael Bay,257,136,0,3000,Steve Buscemi,19000,35799026,Action|Adventure|Romance|Sci-Fi|Thriller,Scarlett Johansson,The Island,263329,34839,Djimon Hounsou,1,clone|environment|escape|island|lottery,http://www.imdb.com/title/tt0399201/?ref_=fn_tt_tt_1,899,English,USA,PG-13,126000000,2005,12000,6.900000,2.350000,0
Color,Michael Winterbottom,225,109,187,204,Ned Beatty,818,214966,Crime|Drama|Thriller,Liam Aiken,The Killer Inside Me,28483,1813,Jay R. Ferguson,0,deputy|murder|revenge|sheriff|texas,http://www.imdb.com/title/tt0954947/?ref_=fn_tt_tt_1,176,English,USA,R,13000000,2010,467,6.100000,2.350000,0
Color,Doug Lefler,90,102,4,112,Nonso Anozie,14000,5932060,Action|Adventure|Fantasy|War,Colin Firth,The Last Legion,29285,14625,Owen Teale,0,5th century|boy|capri|roman legion|soldier,http://www.imdb.com/title/tt0462396/?ref_=fn_tt_tt_1,174,English,UK,PG-13,35000000,2007,394,5.400000,2.350000,0
Color,Steven Soderbergh,111,89,0,132,Lesley Ann Warren,402,3193102,Crime|Drama|Mystery|Thriller,Peter Fonda,The Limey,24412,1335,William Lucking,0,daughter|englishman|ex con|revenge|young woman,http://www.imdb.com/title/tt0165854/?ref_=fn_tt_tt_1,240,English,USA,R,9000000,1999,296,7.100000,1.850000,944
Color,Dan Curtis,0,99,45,224,Campbell Scott,1000,0,Fantasy|Romance,Jennifer Jason Leigh,The Love Leter,1465,2166,Estelle Parsons,1,http://wwww.imdb.com/title/tt0140340/?ref_=fn_tt_tt_1,56,0,USA,Unrated, ,1998,393,7,1.330000,515.000000,515
Color,RZA,208,107,561,353,RZA,746,15608545,Action,Rick Yune,The Man with the Iron Fists,53471,2377,Daniel Wu,3,blacksmith|box office flop|chop socky|critically bashed|village,http://www.imdb.com/title/tt1258972/?ref_=fn_tt_tt_1,224,English,USA,R,15000000,2012,561,5.400000,2.350000,29000
Color,Ridley Scott,568,151,0,372,Donald Glover,13000,228430993,Adventure|Drama|Sci-Fi,Matt Damon,The Martian,472488,14831,Benedict Wong,1,astronaut|international cooperation|left for dead|nasa|space habitat,http://www.imdb.com/title/tt3659388/?ref_=fn_tt_tt_1,1023,English,USA,PG-13,108000000,2015,801,8.100000,2.350000,153000
Color,Lana Wachowski,313,136,0,99,Marcus Chong,18000,171383253,Action|Sci-Fi,Keanu Reeves,The Matrix,1217752,18563,Gloria Foster,3,artificial reality|computer|matrix|questioning reality|simulated reality,http://www.imdb.com/title/tt0133093/?ref_=fn_tt_tt_1,3646,English,USA,R,63000000,1999,145,8.700000,2.350000,25000
Color,Frank Darabont,330,126,0,745,Alexa Davalos,2000,25592632,Horror,Toby Jones,The Mist,220475,5371,Jeffrey DeMunn,0,desperation|fog|giant insect|survival|survival horror,http://www.imdb.com/title/tt0884328/?ref_=fn_tt_tt_1,1066,English,USA,R,18000000,2007,850,7.200000,1.850000,20000
Color,Nick Cassavetes,177,123,415,545,Kevin Connolly,33000,64286,Drama|Romance,Ryan Gosling,The Notebook,396396,34495,Gena Rowlands,0,class differences|letter|nursing home|second chance|summer love,http://www.imdb.com/title/tt0332280/?ref_=fn_tt_tt_1,1111,English,USA,PG-13,29000000,2004,638,7.900000,2.350000,57000
Color,Roger Donaldson,172,108,79,537,Akie Kotabe,775,24984868,Action|Crime|Thriller,Luke Bracey,The November Man,50056,3033,Will Patton,2,critically bashed|premarital sex|sex scene|sex standing up|stripper,http://www.imdb.com/title/tt2402157/?ref_=fn_tt_tt_1,152,English,USA,R,15000000,2014,614,6.300000,2.350000,0
Color,Derek Cianfrance,417,140,310,619,Ben Mendelsohn,33000,21383298,Crime|Drama|Thriller,Ryan Gosling,The Place Beyond the Pines,187170,34413,Angelo Anthony Pizza,3,bank|carnival|motorcycle|police|rookie cop,http://www.imdb.com/title/tt1817273/?ref_=fn_tt_tt_1,376,English,USA,R,15000000,2012,748,7.300000,2.350000,47000
Color,Garry Marshall,108,111,0,529,Hector Elizondo,11000,108244774,Comedy|Family|Romance,Anne Hathaway,The Princess Diaries,94049,13645,Heather Matarazzo,2,cinderella story|fish out of water|makeover|manners|princess,http://www.imdb.com/title/tt0247638/?ref_=fn_tt_tt_1,301,English,USA,G,37000000,2001,995,6.200000,1.850000,0
Color,Ron Clements,228,97,63,525,Jenifer Lewis,852,104374107,Animation|Family|Fantasy|Musical|Romance,Oprah Winfrey,The Princess and the Frog,89351,2480,Anika Noni Rose,0,amphibian|dream|frog|frog prince|waitress,http://www.imdb.com/title/tt0780521/?ref_=fn_tt_tt_1,214,English,USA,G,105000000,2009,578,7.100000,1.850000,5000
Black and John Cromwell,John Cromwell,7,101,19,135,Mary Astor,490,0,Adventure|Drama|Romance,David Niven,The Prisoner of Zenda,3256,1166,Ronald Colman,2,coronation|fictitious county|king|princesss|swashbuckler,http://www.imdb.com/title/tt0029442/?ref_=fn_tt_tt_1,44,English,USA,Approved,0,1937,185,7.800000,1.370000,337
Color,François Girard,94,130,63,2,Clotilde Mollet,24,9473382,Drama|Music|Mystery|Romance,Johannes Silberschneider,The Red Violin,26832,29,Carlo Cecchi,3,auction|montreal|secret|violin|violinist,http://www.imdb.com/title/tt0120802/?ref_=fn_tt_tt_1,247,French,Canada,R,10000000,1998,3,7.700000,1.850000,0
Color,Michael Lembeck,80,104,54,775,Aisha Tyler,901,139225854,Comedy|Family|Fantasy,Judge Reinhold,The Santa Clause 2,34561,5265,Eric Lloyd,0,christmas|magic|santa claus|son|toy,http://www.imdb.com/title/tt0304669/?ref_=fn_tt_tt_1,116,English,USA,G,60000000,2002,857,5.500000,1.850000,1000
Color,Ben Stiller,362,114,0,423,Adrian Martinez,3000,58229120,Adventure|Comedy|Drama|Fantasy|Romance,Adam Scott,The Secret Life of Walter Mitty,236421,5095,Joey Slotnick,1,daydream|life magazine|magazine|photographer|snow leopard,http://www.imdb.com/title/tt0359950/?ref_=fn_tt_tt_1,515,English,USA,PG,90000000,2013,806,7.300000,2.350000,70000
Color,Stephen Hillenburg,89,87,47,217,Bill Fagerbakke,19000,85416609,Adventure|Animation|Comedy|Family|Fantasy,Scarlett Johansson,The SpongeBob SquarePants Movie,58906,20097,Rodger Bumpass,0,based on tv series|crown|dream|king neptune|plankton,http://www.imdb.com/title/tt0345950/?ref_=fn_tt_tt_1,186,English,USA,PG,30000000,2004,542,7.000000,1.850000,0
Color,David Lynch,143,112,0,201,Richard Farnsworth,874,6197866,Biography|Drama,Sissy Spacek,The Straight Story,63733,1351,Everett McGill,0,cane|iowa|lawn mower|tractor|wisconsin,http://www.imdb.com/title/tt0166896/?ref_=fn_tt_tt_1,414,English,France,G,10000000,1999,262,8.000000,2.350000,0
Color,Tony Scott,267,106,12000,385,Ramon Rodriguez,18000,65452312,Action|Crime|Thriller,Denzel Washington,The Taking of Pelham,149998,19906,Michael Rispoli,1,hijack|hostage|ransom|subway|train,http://www.imdb.com/title/tt1111422/?ref_=fn_tt_tt_1,285,English,USA,R,100000000,2009,464,6.400000,2.350000,0
Color,Tommy Lee Jones,172,107,0,289,Dwight Yoakam,572,5023275,Adventure|Crime|Drama|Mystery|Western,Levon Helm,Three Burials,34194,1627,Guillermo Arriaga,2,cemetery|friend|journey|mexico|promise,http://www.imdb.com/title/tt0419294/?ref_=fn_tt_tt_1,199,English,France,R,15000000,2005,324,7.500000,2.350000,0
Color,Paul Verhoeven,196,113,719,217,Rachel Ticotin,605,119412921,Action|Sci-Fi,Ronny Cox,Total Recall,240241,1441,Marshall Bell,0,ambiguous ending|false memory|implanted memory|memory|space colony,http://www.imdb.com/title/tt0100802/?ref_=fn_tt_tt_1,391,English,USA,R,65000000,1990,308,7.500000,1.850000,0
Color,Peter Chelsom,62,104,23,591,Warren Beatty,752,6712451,Comedy|Romance,Del Zamora,Town and Country,4102,3133,Garry Shandling,0,anniversary|architect|cellist|friend|hardware store,http://www.imdb.com/title/tt0141907/?ref_=fn_tt_tt_1,89,English,New Line,R,90000000,2001,631,4.400000,1.850000,53
Color,Ben Stiller,308,121,0,918,Steve Coogan,21000,110416702,Action|Comedy,Robert Downey Jr.,Tropic Thunder,307539,23484,Brandon T. Jackson,3,film director|parody|spoof|vietnam|written and directed by cast member,http://www.imdb.com/title/tt0942385/?ref_=fn_tt_tt_1,577,English,USA,R,92000000,2008,1000,7.000000,2.350000,0
Color,James Cameron,94,141,0,618,Tia Carrere,2000,146282411,Action|Comedy|Thriller,Jamie Lee Curtis,True Lies,190439,4528,Tom Arnold,0,espionage|secret agent|secret mission|spy|spy film,http://www.imdb.com/title/tt0111503/?ref_=fn_tt_tt_1,351,English,USA,R,115000000,1994,1000,7.200000,2.350000,0
Color,Tony Scott,122,121,12000,975,Gary Oldman,11000,12281500,Action|Crime|Drama|Romance|Thriller,Brad Pitt,True Romance,163492,23602,Michael Rapaport,3,aspiring actor|cocaine|drugs|pimp|suitcase full of money,http://www.imdb.com/title/tt0108399/?ref_=fn_tt_tt_1,460,English,USA,R,13000000,1993,10000,8.000000,2.350000,15000
Color,Mic Rodgers,75,83,7,485,Daniel von Bargen,2000,10431220,Action|Sci-Fi,Michael Jai White,Universal Soldier The Return,24216,4024,Xander Berkeley,0,combat|computer|general|military|reporter,http://www.imdb.com/title/tt0176269/?ref_=fn_tt_tt_1,162,English,USA,R,24000000,1999,577,4.100000,1.850000,401
Color,Bryan Singer,269,121,0,919,Tom Wilkinson,10000,83077470,Drama|History|Thriller|War,Tom Cruise,Valkyrie,183247,14165,Thomas Kretschmann,0,american actor playing foreigner|assassination|conspiracy|military|nazis,http://www.imdb.com/title/tt0985699/?ref_=fn_tt_tt_1,440,English,USA,PG-13,75000000,2008,1000,7.100000,1.850000,0
Color,Paul McGuigan,159,110,118,287,Spencer Wilding,11000,5773519,Drama|Horror|Sci-Fi|Thriller,Daniel Radcliffe,Victor Frankenstein,28618,12876,Daniel Mays,2,assistant|experiment|frankenstein|medical student|scientist,http://www.imdb.com/title/tt1976009/?ref_=fn_tt_tt_1,91,English,USA,PG-13,40000000,2015,1000,6.000000,2.350000,11000
Color,Paul McGuigan,159,110,118,287,Spencer Wilding,11000,5773519,Drama|Horror|Sci-Fi|Thriller,Daniel Radcliffe,Victor Frankenstein,28618,12876,Daniel Mays,2,assistant|experiment|frankenstein|medical student|scientist,http://www.imdb.com/title/tt1976009/?ref_=fn_tt_tt_1,91,English,USA,PG-13,40000000,2015,1000,6.000000,2.350000,11000
Color,Nancy Meyers,149,127,278,912,Lisa Edelstein,2000,182805123,Comedy|Fantasy|Romance,Judy Greer,What Women Want,158864,5838,Loretta Devine,1,advertising|battle of the sexes|ex husband ex wife relationship|pantyhose|telepathy,http://www.imdb.com/title/tt0207201/?ref_=fn_tt_tt_1,395,English,USA,PG-13,70000000,2000,955,6.400000,1.370000,0
Color,Woody Allen,218,92,11000,386,Michael McKean,860,5306447,Comedy|Romance,Larry David,Whatever Works,58967,2717,Conleth Hill,1,atheist|limp|quantum mechanics|religion|runaway,http://www.imdb.com/title/tt1178663/?ref_=fn_tt_tt_1,169,English,USA,PG-13,15000000,2009,658,7.200000,1.850000,10000
Color,Benedek Fliegauf,88,111,28,1000,Matt Smith,6000,0,Drama|Romance|Sci-Fi,Eva Green,Womb,9957,9244,Hannah Murray,1,clone|love|male nudity|medical ethics|virginity,htp://www.imdb.ccom/title/tt1216520/?ref_=fn_tt_tt_1,35,English,Germany,Unrated,3660000,2010,2000,6.400000,2.350000,0
Color,Dennis Dugan,198,113,221,503,Sayed Badreya,11000,100018837,Action|Comedy,Adam Sandler,You Dont Mess with the Zohan,156348,13446,Kevin Nealon,0,hair stylist|jew|landlord|muslim|palestinian,http://www.imdb.com/title/tt0960144/?ref_=fn_tt_tt_1,380,English,USA,PG-13,90000000,2008,600,5.500000,1.850000,0
Color,Christopher Cain,50,107,58,316,Patrick Wayne,549,44726644,Action|Crime|Drama|Thriller|Western,Jack Palance,Young Guns,42614,1747,Brian Keith,5,army|cattle|deputy|new mexico|rancher,http://www.imdb.com/title/tt0096487/?ref_=fn_tt_tt_1,120,English,USA,R,13000000,1988,439,6.800000,1.850000,0
Color,Nora Ephron,153,119,0,744,Jean Stapleton,15000,115731542,Comedy|Drama|Romance,Tom Hanks,Youve Got Mail,151812,17768,Dave Chappelle,2,bookstore|competing businesses|instant messaging|new york city|shop owner,http://www.imdb.com/title/tt0128853/?ref_=fn_tt_tt_1,556,English,USA,PG,65000000,1998,793,6.500000,1.850000,0
Color, ,18,60,0,186,Nicole de Boer,443,0,Drama|Fantasy|Mystery|Sci-Fi,David Ogden Stiers,he DeadZone,7122,981,Chris Brun,1,psychic|psyychic poower|psychometry|spin offf|supernatural power,http://www.imdb.com/title/tt0281432/?ref_=fn_tt_tt_1,77,English,Canada,TV-14,0,0,319,7.500000,0.000000,576
